Time,dir_x,dir_y,dir_z
498903333333.3367,-0.47660896892564986,0.13401383232785494,0.8688407123773785
870251999999.9917,-0.48347327875085006,0.8271507138923331,0.28648784484041667
428954000000.00195,0.5514286416416069,0.0805577519992914,-0.830323371807703
63999525333278.195,0.6672914992623048,-0.4608266442584013,-0.5851161072418074
17289829333329.07,-0.909961760240614,0.2952638240437248,-0.29118528312893766
27495231333341.414,0.8469233963297591,-0.25252092015678546,-0.46792514960454534
3416201999999.877,0.8670348669520582,-0.4981033204974311,0.011984222914323883
339460000000.0002,0.34490218094019764,0.5748065923010282,-0.7420511215745009
211905333333.33286,0.34231560323059645,0.9374853704984613,0.06277904018249814
891853999999.9908,0.6054493855645339,0.011933790136243728,-0.79579433660495
7587445333334.064,-0.774524431071449,0.33936710582426594,0.5337994690498575
2374162666666.7085,-0.01958365794241109,0.42526913122922383,0.9048550416310537
24744576666671.266,-0.16621165695366077,-0.8098219912420511,-0.5626384519329244
2455427333333.3623,-0.10756187538049027,-0.24576271207505138,0.9633437249072354
1784736666666.7036,0.5450804544652056,0.612132523003178,0.5728709038184507
832191333333.3265,0.96219002937118,-0.1557993054733927,-0.22342095647610205
56910983333296.14,0.13231740017217536,-0.5462899944999762,0.8270788036946011
548279333333.33765,0.8450861287978789,-0.03748917551286636,0.5333141631653713
910369999999.9901,-0.18710342346013908,-0.6274713237573218,0.7558254076119233
1467907333333.3452,-0.4117280437277179,0.9103853878197375,-0.04096905725608524
1979154666666.719,0.5677927840707881,-0.4019743509497878,-0.7183508721618148
346660666666.667,0.8487463869732274,-0.20193223974792768,0.4887258343389247
1010150666666.6528,0.89012213056851,0.32599349320457044,-0.31845067916469927
4940685999999.894,0.39039747293154736,0.9150079105874206,-0.1017366044799255
452613333333.33575,0.3112918049559759,0.6544454565683976,0.6890562796638837
362090666666.6673,0.526439249125879,-0.3193650963818579,0.7879515544706968
542107333333.3375,-0.78859717792065,-0.40270242107249815,-0.464699097306994
912427333333.3234,0.2203472694311873,0.3497805960643758,0.9105496227395131
21047548666666.586,0.884190726737926,0.35458245395576465,-0.3041020258027993
2317586000000.051,-0.9802507978203635,-0.17562717214774537,-0.09090362905806892
2495545333333.356,0.5312866418086428,-0.7313801063611294,-0.42757180011651585
204704666666.66626,0.8924097082883058,0.2694528902775942,-0.3619392939069088
722123999999.9976,0.4627828826834288,-0.8648055207858684,-0.19479069462758924
626458000000.0013,-0.7840122938211281,-0.5207212280956992,-0.33789661991183007
798245333333.3279,0.7559672100703417,-0.4850968922275633,-0.4395390567965758
14458938666664.195,-0.4768263466364208,-0.7905215595401272,-0.38433357784040845
1860858000000.043,-0.05571812789957451,0.30552136964168153,-0.9505536191691859
480387333333.3363,0.8296067333339351,-0.5227615928899167,0.19614531604449303
539021333333.33746,0.8249213071820777,-0.2892488646568729,-0.4856335359627899
876423999999.9915,0.5985981964522009,-0.5284263912578423,-0.6020346736080788
1846456666666.7085,0.46868700378600053,0.4007708916857127,0.7872199088307792
13720355999997.996,-0.4902533410335372,0.6031690244709244,-0.6291572057318009
336374000000.0001,0.063774940443724,-0.7448234480286293,0.6642068866235453
649088666666.6671,0.7022569016132895,-0.5349766833259956,0.4697182053465887
240707999999.99924,0.9750462667553657,-0.006562951014439771,0.22190472135672645
11238183333332.9,0.15919995278453203,-0.6548312645115991,0.7388175620892772
3393571333333.214,-0.4439095281801305,0.7267874025944114,-0.5241415860442318
667604666666.6664,0.8452520172414802,-0.26739638922283815,0.46265343225766387
2645730666666.6655,-0.7545570787213126,0.3510474635451007,0.5544450318021708
12552819333332.068,0.5051962986567038,-0.8151718921952037,0.2833222299757956
987519999999.987,-0.9596209130497745,0.08571503081889598,0.2679190861607901
9415386000000.72,-0.44130271060021276,0.22037449789551122,0.8698775766130578
23326045333336.137,-0.8822977297779907,-0.4602851242909845,-0.09842926589707268
45404317999991.94,0.8241352996469334,0.4188365937147263,0.38128324857158935
2504803333333.3545,0.6711582440221819,-0.7382668509010881,0.06714661824434431
1932864666666.7153,0.29303754851269787,0.014132745007093994,0.9559964752446699
66602051999938.27,0.9115630003069267,-0.18207086525691457,0.3686503716206353
736525333333.3303,-0.7299266471291295,0.27446714103849373,0.6259991040736264
1210740666666.6582,-0.47569445542778793,-0.7958843248145306,-0.3745436244148055
4650601999999.802,-0.1349349163135746,-0.0673547463927866,-0.988562545566952
1714787333333.3647,0.8631349624208924,-0.4714538356848634,-0.1809124580141308
2767113333333.313,0.8209070067493655,-0.25198786257273936,0.5124585869958853
399122666666.668,-0.918576249878386,0.13804962947474872,-0.3703511481840518
2174601333333.4011,-0.7405831594314968,0.3593699492209411,0.567793821350145
1789880000000.0374,0.47006590182234653,0.8808024466331102,0.056789945844938794
1374298666666.6711,0.9370044409473939,-0.34477387303297313,-0.0561574048430411
74112347333281.03,0.42190189594556177,-0.29706455391282566,0.8565929260775589
995749333333.3201,0.2406840544017655,-0.5671456254743661,0.7876655543198636
193389333333.33304,-0.45283931694224183,-0.8910883126616251,0.029969519000835998
5236941999999.987,-0.8853204361030866,0.40739222371598843,0.22414125339611712
20100146666665.387,0.994042383700707,0.08236362570266101,0.07138608105035904
2305242000000.0527,0.008607282334070182,-0.20052459277374063,-0.9796508573893798
37913567333344.234,0.016802185989712597,0.6029727280465133,-0.797584839235371
437183333333.33545,-0.12722056575865617,0.49037315889042643,0.8621769497544411
707722666666.6648,-0.30962267298308727,-0.6127569928822327,0.7270919254459725
565766666666.6704,-0.008421989550721567,-0.9784869590927803,-0.20613670458550426
3027365999999.9385,-0.4024889233789594,-0.8389607217094339,0.366261619591832
1431904000000.009,-0.9495851626007001,-0.1993201724303851,0.24199067715704148
2831919333333.3027,-0.7503792169997395,-0.6595667550568243,0.04362025124491087
675833999999.9994,0.05402761871091415,0.7874867906858178,0.6139589325938495
6144226000000.274,-0.9494149355493506,0.31221699015303433,-0.03364269929126307
9840225333333.785,-0.6984850343538066,-0.38790276302419496,-0.6013735139012666
2916269999999.956,0.1257922420324705,0.9445081961029255,-0.303447819795829
9881372000000.426,0.7689779019719064,-0.6308221225753556,0.10361677445475759
442326666666.6689,0.72328682117169,-0.681397213472913,-0.11204468657951216
1927721333333.3816,-0.33473698979163863,0.7533139065622714,0.5661000846538728
133726666666.66692,0.8717488399497041,0.1589590295306626,0.4634500911392889
33858563333349.47,-0.8151964840882431,-0.5241638182553604,0.246387873001348
309628666666.66626,-0.8335621173860399,0.5237259339633795,0.1757422617160933
5474564000000.0625,0.19036032152839522,-0.14060758731783604,0.9715927410063658
1361954666666.6702,0.9430511277737597,-0.0916546456878566,-0.3197717878870392
443355333333.3356,-0.9923212068583007,0.1232181755668727,-0.010765854785244722
1766220666666.7021,-0.974573566749948,-0.07511985579537561,-0.2111003795770312
2840148666666.635,0.33640542422172387,0.9367233147974618,0.09685464402421484
24408202666670.84,0.20477950928633362,0.15555725197464554,0.9663680944311774
870251999999.9917,0.197617967701251,-0.9528377453787518,-0.2303201463684066
1472022000000.0122,-0.2918906052759198,-0.7646220328688207,0.5745894372534266
1230285333333.3264,0.6153376116464049,-0.05976065095701815,-0.7859950943170648
2416338000000.035,0.24505628398279528,0.5870780067397761,0.7715483339901623
16715833333329.434,-0.496001906860195,0.0538037742577669,0.8666529076087321
10574693333333.32,-0.707561677359405,0.6796395734914386,0.19351104071013836
877452666666.6581,0.10881749119052038,-0.1070039209246124,0.9882858465635134
3487179999999.8657,-0.833683512973683,-0.4651959859569608,0.2975978743966259
958717333333.3215,-0.8357932132881025,0.06499994609688686,0.5451831908899523
1987384000000.053,0.702260121014673,0.40994791897126076,0.582042460790954
248937333333.3325,0.5411839536541313,0.8119276626337856,-0.2188456052958816
1033809999999.9852,-0.385489408440479,-0.6272148007258791,0.6767566104077634
765327999999.9958,-0.05775467299570116,0.7312581484470068,-0.6796513209558377
296255999999.9993,-0.17242168425226193,0.49960653353426837,0.8489193568587567
2170486666666.7341,0.3513194635812983,-0.15948407361011413,0.9225722003039505
3133318666666.5884,0.13128391084112287,-0.39772421600420566,0.9080638649115491
6670903333333.774,-0.5075903145686566,-0.8615973081834363,0.0014666584976936736
1517283333333.349,0.47881358021714837,0.7804851122691843,-0.40197082596352063
46626373999988.84,0.6237509731364269,-0.14851216264363765,-0.7673844284700271
10522231333333.354,0.5741805414372455,-0.6582158341352169,-0.48689693111428856
34778191333350.633,0.3929433762681978,0.08752203154656248,-0.9153881127920069
849678666666.6592,0.4429077637684538,-0.8936818778056024,-0.07187081518585847
17539795333328.912,-0.6838510558872947,0.7135198366019734,0.15243744991741792
4384177333333.057,-0.38931158683535044,-0.5794887865200925,-0.7159813088714062
569881333333.3369,-0.23861605235122268,0.7756798732987538,-0.5842799959946838
223220666666.66608,-0.3130172874847428,0.4218197093504821,0.850933787400153
34103386000016.445,0.5449685623320238,0.3440852404306125,0.7646009504228821
612056666666.6686,0.9006732880465707,-0.3197571271888974,0.29418192978373514
18594178666663.48,0.6687918029758513,-0.716305015890484,0.1990594094295557
442326666666.6689,-0.7804186650739825,0.10761068616500968,0.6159274692910188
2997534666666.61,-0.5166147071297673,-0.25336306006436166,-0.8178730978410083
1193253333333.3235,-0.24794997738086338,-0.8025135134776246,-0.5426719721918831
3200181999999.911,-0.40846104945849465,-0.6003063033599628,0.6875986570824302
2264095333333.3926,0.9091849355011155,0.06720712967259698,-0.4109330295546991
1583118000000.021,-0.8649592066393201,0.46609319892029466,0.18601801195079037
588397333333.3362,-0.5667463524659515,0.7472003422385339,0.3471170127279233
4478814666666.414,-0.4977183878811889,-0.7052531188652839,0.5048707207748733
2801059333333.3076,-0.7227238553686401,-0.2548607985411535,-0.6424299201065082
1100673333333.3162,-0.96519735211683,0.1913515966795648,-0.1782656386262964
1240571999999.994,-0.9326128209661825,0.30747436782275117,0.18892548610893845
2396793333333.3716,-0.9746450174419967,0.2221429714189625,-0.026825178930324656
2067620000000.0593,-0.29343292510320235,-0.39158907763360307,0.8720981095859814
7282960000000.635,-0.7036366631486681,-0.6742030078647837,0.22437858734533012
3458377333333.2036,0.05476183343417959,0.9970674551100209,0.05345681957761439
13298602666664.93,-0.3708814667542399,0.9286407843052963,0.008557531365298576
1064669999999.984,-0.4720818474800249,-0.7880055211688138,0.39520378020372293
457756666666.6692,-0.30438220735616317,0.9524986810255562,0.00988607553913523
1267317333333.3293,-0.32115505473776246,0.5178739580976022,0.7928846034201369
505075333333.3368,0.8956031208192273,0.35959222426503806,-0.26189402862032374
5207110666666.645,-0.11073355541586322,-0.652965652300847,-0.7492489149944037
36078426000015.55,0.8075257849272456,0.24088778980510114,0.5384005752229928
32410200666680.97,-0.5137122667636186,-0.29697296371711496,0.8049265592572143
3939793333333.1274,5.695736758678199e-05,0.942259158154253,0.3348845706064949
1115074666666.6506,0.6518352008899762,0.2247350145146491,-0.7242962405893218
701550666666.665,0.2693418371304805,0.7892610463546462,0.5518350980848779
1039981999999.985,-0.6427231471685628,-0.07373220420736773,0.7625421418888669
4551849999999.7705,-0.7832263072225495,0.5718188350634167,-0.2440896793009597
3385341999999.882,0.9974524512952869,-0.06810424106655284,0.021223094820786326
1847485333333.3752,-0.6925838778344913,-0.6241063206705866,0.3616889169752946
43439564666663.58,0.19956535152745283,0.9306584187335121,-0.30667340626497586
658346666666.6667,-0.6036835062291034,-0.788172276794429,-0.11979435044951892
17047063999995.89,0.6191857056928305,0.23832126625178102,0.7482058780294494
1056440666666.651,-0.14592829216211456,0.0002122642525836838,0.9892951473097074
1259087999999.9954,-0.967472122172914,-0.23116164021998153,0.10277153744615242
1110959999999.9836,-0.04986568067426538,-0.9722702064029402,0.22848207726663472
3025308666666.6055,-0.8682683148018746,-0.17861584048319723,-0.4628244970175994
723152666666.6642,0.2635201680350134,-0.6273290974854066,0.7328132944256289
1054383333333.3177,-0.15248104539309648,-0.8057145611267305,0.5723404378376462
6892066666667.178,0.7753212418383392,0.10628392834180081,-0.6225597951446034
2174601333333.4011,0.9667034999008421,-0.19089997688006322,0.170415791834718
853793333333.3257,0.5287586194949759,0.122155192201684,0.8399359685880448
3559186666666.521,-0.426869539606468,0.872823657586115,0.23656132167824562
6815945333333.82,-0.6682631413232967,0.7113519973754433,-0.21772163369469477
3931563999999.7954,-0.13367975629442694,-0.3149744857300981,0.9396386518742845
8435066666667.666,-0.42322941448896734,0.07531228371187829,0.9028869932795729
679948666666.6659,0.036984622321136584,-0.48160065627171816,-0.875610041965265
357976000000.00055,0.7202362858267379,-0.6539671668637801,0.2314878770965474
86842097333345.48,-0.5162876942770469,-0.588524121770099,-0.622162659465211
8024628666667.536,0.3817118692242702,0.00663456743359929,-0.9242575568575475
1127418666666.6516,-0.8432475340805646,-0.030927645707065778,0.536634956928884
42494219999999.305,0.7978159204865616,-0.3105808000461282,-0.5167488013153851
6887952000000.51,-0.4398727258027535,0.8967992732581905,0.047571510155099084
265395999999.999,-0.23069827744437824,0.6341012756533775,-0.7380337912311035
7946450000000.845,-0.15408022052604245,-0.45456672690708566,-0.8772846610032716
7044309333333.893,-0.8408024815123427,0.07387736324497039,0.5362772811546814
335345333333.33344,-0.04761182606053479,0.6404959317492058,0.766484230386965
1412359333333.3408,0.15102930294915165,0.9879670672424912,-0.033335022048353924
28313021333342.45,-0.23011779309003327,0.2650023518955018,0.9363864345414372
3049996666666.6016,0.6583902315015745,0.6341960138907216,0.4053612204299062
223220666666.66608,-0.9317997379211206,-0.3221404512243455,0.16725662347155712
36385997333348.1,0.1600521882390999,0.7909411042244325,-0.5905890844640724
3159035333333.251,-0.8926497760130503,0.2856908789609069,0.3486503966187269
668633333333.333,-0.2591232417294566,-0.9592852373299643,0.11236983152257407
2493488000000.023,-0.08202083184373399,0.5320666983085875,0.842720363877995
1242629333333.3274,0.9020087156255061,-0.43009188416934885,0.03743324868728637
1695242666666.6965,-0.6962478231325038,0.23260515078891697,-0.6790683416341208
17686894666662.332,-0.947451037962377,-0.12845648378206112,0.2929768974481839
839391999999.9929,-0.8963406733313746,0.24697069478120098,-0.36821036548574915
461871333333.33594,0.7919791803180909,0.07276794352373221,0.6061961764462158
5170078666666.633,-0.17133995358728407,0.8773206118265334,0.448275768215308
884653333333.3245,0.0977977356862163,-0.6579991784744429,0.7466409337972351
7647108000000.75,-0.6569446425826553,-0.6975725541546061,0.2860354318474665
393979333333.3346,0.5308625591562192,0.506257239713668,0.679623830161662
702579333333.3317,-0.7019478925366871,0.6968937277681472,0.1469975794382996
348718000000.00037,-0.12360491869531577,0.08710273324227703,0.9885013596025294
2683791333333.326,0.6564859378493982,0.6073337819478625,0.4474057338824595
4346116666666.3965,0.08568446224039014,0.9119289329968439,-0.40130262158851293
563709333333.3372,0.09529860986789686,-0.5005258089792324,-0.8604603939188202
3656909999999.839,0.8853291107515268,-0.2261782291407054,-0.4062459529874549
4711293333333.154,0.6808593465136707,-0.46798570944843737,-0.5634003248286426
1602662666666.6892,-0.5948745514716924,0.2888841355913331,0.750113474225734
405294666666.66815,-0.4756255114600563,0.33185234554454407,-0.8146498595132416
1287890666666.6643,-0.7132665239344929,-0.5837999399292215,0.38785112604328353
2826775999999.97,-0.23717746095733958,0.5919591052249167,-0.7702799943884988
7919704666667.503,0.956214260608541,0.18853420896665657,0.22385070886235425
221163333333.33276,0.13379304891559554,-0.42559373879144374,0.8949689321777541
1101701999999.983,0.5902555834739656,-0.325632447895773,-0.7386215912462992
489645333333.3365,-0.07349156851636278,0.5166796129710911,0.8530188549481472
1191195999999.99,0.5150760213688393,-0.7745727067537174,0.3670610496403377
956659999999.9883,0.14307968920244096,-0.9568695178345532,-0.25284170616574
37791156000011.21,0.8011052311243038,-0.5859805757654237,-0.12189000570554698
7459890666667.357,-0.4667053296001608,-0.8020281725089737,-0.37274246581885584
639830666666.6675,0.7097658717637281,0.05669370308614853,-0.7021525698235782
313743333333.333,-0.31182062429897617,0.004113690781437632,0.9501320833494422
268481999999.99896,0.4863958508951253,-0.38152055420735403,-0.78604143844286
5779049333333.492,-0.5672277514545265,0.7991318488121253,0.19910039224962994
1468936000000.012,0.03355617223426173,-0.658698427102313,-0.7516584100759622
1074956666666.6503,-0.03465339425895278,-0.9989735688624694,-0.02917106409637693
1441162000000.0098,0.001230874916569865,-0.816281243495018,0.5776533705131193
6823146000000.489,0.06970765512502844,-0.5307337034470971,0.8446671408562658
1884517333333.3782,-0.028540749766158446,0.5312938720430015,-0.8467067066773124
693321333333.332,0.74602689187575,-0.2841187972159056,-0.6022627214653047
1427789333333.342,0.6622113744970703,0.7117234438151391,-0.23436261436205919
915513333333.3232,0.3399152451407334,-0.9344300725503566,-0.10629235924773872
889796666666.6576,0.7601449630445077,0.06983638494422147,0.6459895622190706
18694987999996.94,0.5257824050383874,0.6015415184375421,0.6014155503043677
203675999999.9996,-0.42822552303755274,0.1231749011796274,0.8952378707017501
28667911333342.9,-0.4600073355223359,-0.1098314029426802,-0.881096086810788
573996000000.0034,-0.11705707393777195,0.9798731101628403,0.16169826659840592
11219667333332.912,-0.3381587645420967,0.9147280119833192,0.2211816313720638
1667468666666.6943,0.943916624566427,-0.04018272169665592,-0.32772969768419213
446441333333.33563,0.6337600154154227,0.27859776002713793,0.7216173022929151
6942471333333.86,-0.7490010286473219,0.5420512209474514,0.38102222107723693
712865999999.9979,-0.33743599890681597,0.9231165332864592,0.18437139858163754
12685517333331.984,-0.3813724318263242,0.34866657037803267,0.8561464191034709
1778564666666.7031,-0.45121910334404497,-0.709714507576227,0.541023694964675
35215374666684.4,-0.4531345251851082,0.2021601038203883,-0.8682167900407112
1449391333333.3438,-0.2175932812492559,-0.33103569807670896,0.9181876336316277
4869707999999.871,-0.902722056281416,0.308153588003621,-0.3002236754547294
812646666666.6606,-0.9190416098894497,0.3941604953681962,0.0001522593396880989
2705393333333.3228,0.44277216495972904,0.3588442453225759,-0.8216955747329697
391922000000.0012,0.20961857929191258,0.771390293178505,-0.6008469578899607
520505333333.3371,-0.3670106678344829,-0.18816082182867624,0.9109877468025813
1296119999999.9983,-0.8891659336379738,0.39375672717032834,0.2331085203629888
50937515999977.93,-0.7816812900595033,0.6223464639525652,-0.04073376457742395
6615355333333.757,0.4358125964201142,0.8900226586336876,0.133891926269589
1039981999999.985,-0.17569025248966108,-0.9544369722191192,-0.24121152800253887
1559458666666.6858,-0.10715018735077461,0.4299520779070959,0.8964708852238674
2765055999999.98,0.567113094530786,0.6460365823526583,0.5109006481438567
8672688666667.741,0.042125306306560986,0.5589934619631542,-0.8281013030125155
200589999999.99963,-0.5367198624102896,-0.30145520983646173,0.7880714090466261
496846000000.0033,0.4679665598551444,-0.5018865496638178,0.7274044199232568
6377733333333.682,0.36257011546320617,-0.2706101338760452,0.8918032668792968
837334666666.6597,0.8030629033963359,0.528586954083647,-0.27511053262501584
33145697333348.566,0.40361992357772863,-0.3314772162808187,0.85276832280393
4166099999999.7583,0.4060186472347891,-0.3874303112533412,-0.8276754267342792
206761999999.99957,0.668191978216784,0.14233000298233536,0.7302476638085118
269510666666.66562,0.7906036961059976,0.6103046160952992,-0.04974003695520213
2792829999999.9756,0.33582825966110014,0.038401193543705504,0.9411401215267658
9284745333334.137,0.27380643946963523,0.8889327674429126,-0.3671900988197334
2032645333333.39,0.5009724594586831,-0.8647359552879899,-0.03547284166916276
170758666666.6666,0.243656562368082,0.7720784250921676,-0.5869637000038137
4111580666666.4336,-0.09150953657192107,0.9350028542365266,-0.3426305113178636
2215748000000.067,0.47000059373313535,0.09786147300234661,0.8772243578425711
216019999999.99948,-0.9600142842570668,-0.06771647663235628,-0.27163772347538795
5500280666666.737,-0.3925807988399578,0.906566622683794,0.1549750786993831
2768141999999.9795,-0.25044422480537015,-0.9576536565839397,0.14204634558145757
48361734666651.12,-0.7247199513957329,-0.5522394046938623,-0.4120832827867871
6021814666666.902,-0.9880043878333474,-0.022287323369074324,0.15280904698052034
4118781333333.099,-0.24017975617513657,-0.9703342464564064,-0.027661071518103375
2228092000000.065,0.023799491761515423,-0.691065187910414,-0.7224005054332656
10091220000000.293,0.02279264318795826,-0.9759031084007028,0.2170106412836763
684063333333.3324,-0.7961199347105763,0.014835655244275273,0.604956984330209
11806007333332.541,-0.9284405299793915,0.2898787311621371,0.23231122123439496
1416474000000.0078,-0.48369361693264035,0.4177430805998566,0.7691106575451687
4246335999999.7456,-0.06954293150598238,-0.9025713663532924,-0.42488670174142307
3309220666666.5605,-0.10224304391874729,-0.9596283454599168,0.2620301481892717
2293926666666.721,0.7277617334485789,0.3637515613500045,0.5814186623624611
4400635999999.723,0.898420271559886,-0.014466243808945031,-0.4388983292749251
25523277333338.918,0.010823813770848923,0.3517621082185114,0.9360268501902722
5286318000000.003,0.14832098558272502,0.8863514667847255,-0.4386136826004572
618228666666.6683,0.21634421824971223,0.4750009114361869,0.8529767367078147
219105999999.99945,-0.3395378545703413,0.7568832200516494,-0.5584280047759211
1331094666666.6677,-0.09137215686973518,-0.44529288915354626,0.8907105993633735
1123303999999.9846,-0.1323460871960698,-0.263890961688079,-0.9554297847268689
9306347333334.123,-0.9561795775029502,-0.06954678674859546,-0.2844008790760413
5600061333333.436,0.41583981346577165,0.5047906009444437,-0.7564811291333708
2430739333333.366,0.03605561058985733,0.0839455254872218,-0.9958178255562946
14430135999997.547,0.6726422998709687,-0.6469530670298036,0.35917135949992485
8440210000001.001,-0.9488182509599046,-0.0419314303223689,-0.31302664710293904
291112666666.6659,-0.5816673292942932,-0.4737493361641629,0.6612296760700167
78143691999968.11,-0.22986313052268934,-0.7396102633347548,0.632565885577308
57753461333294.01,0.5720210527760942,0.6757928536436966,-0.46486119879490717
11046851333333.021,0.7659536955697591,0.591566519749155,-0.25172204701793843
20091917333332.043,0.9510592934491414,0.29235037964778793,-0.10008734117666518
7877529333334.156,0.44094092171848553,-0.03835491404853469,0.8967162338902881
3361682666666.5522,-0.027486630486894228,0.11146020952926887,0.9933886987660814
10574693333333.32,-0.29279864903101815,-0.5187985619629755,0.8031917599370397
309628666666.66626,0.48832168868484116,0.8627663669871813,-0.13105771383526155
1078042666666.6501,0.5362400410265024,-0.8429576955701542,0.04323126043675263
981347999999.9873,0.566409938035077,0.45674966715680637,-0.6859734132218587
493760000000.00323,-0.9718793020910983,-0.22862595207829825,0.05639854788211651
1774450000000.0361,0.015060138848475346,0.8240377070664464,0.5663347504352334
774585999999.9955,0.9184560574760787,-0.37463967115073993,-0.12682108375803858
3884245333333.136,0.3300643866838599,0.9421787062674727,0.05793777782379017
13060980666665.08,-0.2423374532987118,0.07333916307455939,-0.9674161079329917
778700666666.662,0.5156117371167763,0.8436165340315035,-0.14985219403163086
4122895999999.765,0.8872532137704535,0.42683575808411817,-0.17490846255901427
794130666666.6614,-0.6419748607527079,0.01517798851422636,0.7665754410533925
784872666666.6617,-0.17572674594806967,0.7941086782395459,-0.5818174266066152
8291053333334.287,-0.35689149605800885,0.038133043357228426,0.9333672005410261
12590879999998.71,0.020627322804846776,0.475096109079954,0.8796921056204796
2844263333333.301,-0.2990690109548835,-0.20863690056393916,-0.9311435820589329
784872666666.6617,0.9642701759082085,-0.2576009608771941,0.06184474762741776
3330822666666.557,-0.878549341461012,-0.020225711016531395,-0.4772231922615431
431011333333.3353,0.03149444703065985,-0.20184151452346683,0.9789116930658792
5871629333333.521,0.7578430973072646,-0.6241624855281416,-0.1899869246107857
1808396000000.0388,-0.6922509169317477,-0.5258654391044978,0.4942208089129678
336374000000.0001,0.3954624894268462,-0.918462313665291,-0.00603306165410511
1601634000000.0225,-0.743843932589016,-0.35505428532179606,0.566244345159522
367234000000.00073,0.2627233400202412,-0.9065885686500845,0.33026294645569876
196475333333.333,-0.15098006488365373,0.31921997128335355,-0.9355766296469694
26262888666673.188,-0.5946788573418884,-0.3383267060696567,-0.7293093284681076
3102458666666.5933,-0.3860807507587178,-0.44240957669094527,0.8094537790051533
10759853333333.203,-0.05728446205074937,-0.025585665237703985,0.9980299916044109
544164666666.6709,-0.08455883493120776,-0.3632084839197299,0.9278628134825795
802359999999.9944,-0.5813777312728773,-0.7805925032956977,-0.2295109526331114
3131261333333.2554,-0.501588190775417,-0.2392155176603768,-0.8313755005923147
7732487333334.11,-0.4636722379448295,0.645746867153649,-0.6066457280163449
14334469999997.607,-0.6620839499730399,0.7195681344365609,-0.20944341262399413
425868000000.0019,0.955546851213954,0.2243594566288043,0.19129309803629901
4228848666666.415,0.91459592880828,0.15327514028263944,0.3741938246132033
40041878666672.18,-0.6834858275473372,-0.5316772747221922,-0.5001663714064692
57765805333293.98,0.5361750437655732,0.5944254540458027,-0.5993118570706131
8857848666667.74,-0.32804737423287395,-0.24462744600130384,0.9124375775480731
1858800666666.7095,-0.14463248823210725,-0.9767079478882474,-0.1585024538602411
644974000000.0006,0.5457652652902452,-0.5752349349776341,-0.6092988140345799
1386642666666.672,-0.327211076500178,0.45217742184774035,-0.8297400138517639
136812666666.66693,0.7053882885981928,-0.06773418965521469,0.7055773819080824
2424567333333.367,-0.7288973691129169,-0.20889902677841382,0.6519737892824371
1429846666666.6755,-0.9439779964264992,0.32496091667201366,0.057497346880504896
718009333333.331,0.4314159686530265,0.3506373772698264,0.8312242126240719
5363468000000.027,0.8109425038839896,0.5834120219078477,0.044751179735985414
4718493999999.823,0.7775878224232355,0.07649586028092854,-0.6241038068935099
419696000000.0018,0.4071274585278451,0.08894980513408189,0.9090297930647084
691263999999.9988,0.6970586971809101,0.5817840797319289,0.41909003478360707
43855145999995.86,-0.8679504033329369,-0.34973834692665845,0.3526261278510152
75809647333289.62,0.037474638536115,0.9854973637939602,-0.16550104960918666
415581333333.335,-0.04862197432540441,-0.02768710232158978,0.9984334369289389
11230982666666.238,0.8711370094446521,0.41870599909415535,-0.2565260164162564
207790666666.66623,0.5173722464420546,0.7890430059601424,0.3312658952516614
630572666666.6678,-0.7603961915595159,0.016251091438164385,0.6492561388919265
3628107333333.177,0.32496755602856436,0.931675512063882,0.1624094447663842
1432932666666.6758,-0.49515641802896704,0.8311683934353402,0.2529411461957869
1625293333333.3577,0.41964056420695356,-0.3747749008859473,0.8267076693354176
3180637333333.2476,-0.03468924064041615,-0.9950395193169052,-0.09323632114886093
651146000000.0004,0.28749127086737025,-0.8108600936466053,0.5097594312089604
290083999999.9992,-0.957669248046305,0.13795032410910232,-0.25266444036432656
4681461999999.812,-0.8122990623878514,0.09386216501837581,0.5756388861273019
2921413333333.2886,-0.2757621642547222,-0.9483652353029459,0.15671186692251404
1622207333333.3574,-0.9581530821309492,0.2836919188188632,0.03823043813290816
2939929333333.2856,0.9641217098949109,-0.16656507740929472,0.20670124212725205
290083999999.9992,-0.2883380686990009,0.800235416339149,0.5258178739596431
1143877333333.3196,-0.2096899295009645,-0.6585023802131362,0.7227757250485898
738582666666.6636,-0.7342925442027699,0.049091268282496395,-0.6770557635133454
1841313333333.3748,0.07662686736914787,-0.9732192797540172,-0.21673153142139467
11075653999999.67,0.3710752256940014,-0.6561168272725916,-0.6571254719198565
3212525999999.909,0.9805965941662435,0.012322168157225036,0.1956488785591899
640859333333.3341,-0.05663276328559682,0.44805609828409904,0.8922098760454669
2114938666666.7297,-0.03950028207220183,-0.29379392079126404,0.9550522811984237
745783333333.33,0.2696358605863922,-0.8499345777024884,0.4526673351496975
704636666666.6649,-0.7767501116968606,-0.26573220761437755,0.5710040786328097
33654887333349.21,-0.48717982572938756,-0.5101710619465223,0.7087886179635232
540050000000.00415,0.06914535429176918,-0.9821909211833442,0.1746994972084337
629544000000.0012,-0.3757151664837319,-0.8345370803302011,-0.40297143227286614
7807580000000.801,0.23785867629639176,0.7914512469966083,0.5630525497127616
2281582666666.723,-0.42334089149902204,-0.7642529483517305,0.4865181605248672
854821999999.9923,-0.6810508755481995,-0.44587375626941,0.5808324185040274
137841333333.3336,-0.5917570770279162,-0.6194021424254179,0.5159113758642846
